Vanderbilt,118.1833755,100.9005075,0.8603474345,20–12,20,32,51.7,52.9,34,39,14.7,20,32.2,29.7,70.2,53.6,51.5,32.5,36.9,11.4,11.4,50.1,47.3,40.2,37.5,70.3,,,,2025,,,10,1.492771045,74.7,72
Utah Tech,101.6496088,113.3516065,0.2221686645,5–26,5,31,48.8,53,33.7,41.1,18.3,17.4,26.2,33.5,68.6,47.9,53.7,33.4,34.4,8.5,11.1,51.6,50.3,39.8,31.5,68.1,,,,2025,,,,-19.80148291,70.2,70.9
Akron,113.1444308,106.5097993,0.6670613589,26–6,26,32,55.4,49.5,26.8,33.7,16.6,17.2,33.3,29,72.4,55.8,50.6,36.6,31.9,9.8,7,58.5,44.7,45.4,38,71.9,,,,2025,,,13,-1.83017229,74.9,73
Memphis,112.2528948,98.56493377,0.8168942386,29–5,29,34,53.6,48.5,39.4,33.6,19.2,19.1,35.1,32.3,71.4,52,48.6,38,32.2,13.1,9.4,52,54.1,33.1,40.7,71.4,,,,2025,,,5,4.854866899,70.2,71.1
Central Arkansas,97.18089905,115.8926579,0.116599104,7–24,7,31,47.4,56.8,28.8,22.6,18.2,16.7,28.6,30,67.4,50.2,55.4,29.6,38.7,8.1,12.5,56.1,61.5,47.8,52.1,67,,,,2025,,,,-18.19282948,72,72.4
Murray St.,105.0987824,105.0556848,0.5011791818,15–17,15,32,49.3,51.2,41.2,35.5,16.9,17.3,29.1,26.4,65.3,48.6,52.6,33.6,32.1,7.9,10.5,49,37.7,40.1,32.1,65.4,,,,2025,,,,-10.68245307,72.2,74.2
American,101.5941843,107.9176228,0.3330568187,20–12,20,32,51.8,52.1,29.5,34.1,16.8,17.6,23.8,27.4,63.7,51.1,53.1,35.1,33.6,5.3,9.5,52.1,50.4,44.8,35.7,64.2,,,,2025,,,16,-8.288802019,75.9,69.2
Notre Dame,111.3602883,103.824339,0.691215744,15–18,15,33,51.7,51.4,31.8,30,16.5,14.9,29.6,26,65.4,50.8,53.6,35.5,32.1,5.1,9.1,44.2,55.1,37.5,40.5,65.4,,,,2025,,,,-6.992496213,74,75.4
Creighton,116.843063,98.18694567,0.8808518584,24–10,24,34,55.8,47,28.5,16.9,18.1,11.7,26.9,27.2,67.6,60.5,45.8,33.9,32.7,10.7,10.9,63.4,43.3,49,35.2,67.9,,,,2025,,,9,3.088750215,73.3,71.4
Duke,127.5373868,90.73435669,0.9804578296,31–3,31,34,57.4,44.5,32.1,25.4,14.4,17.7,35.2,26.5,66.6,58,43.4,37.7,30.9,10.6,9.7,58.1,51.4,45.4,37.9,66.5,,,,2025,,,1,9.589479146,78.4,71.5
Bowling Green,100.0787922,109.3934812,0.2643607314,12–18,12,30,49.9,52.6,34.5,29.8,17.5,17.3,25.6,27.4,69.9,49.6,54.6,33.5,33.2,9.4,12.2,43.6,54.9,39.7,42.4,69.5,,,,2025,,,,-14.34130847,74.7,78.5
UCLA,116.816562,94.8179914,0.9167834743,22–10,22,32,53,50.5,32.9,34.6,15.9,22.8,32.8,29.2,66.6,53.1,51.2,35.2,33.2,10.5,7,60.5,57.8,36,44.8,65.8,,,,2025,,,7,3.255464209,70.3,74.9
Pacific,101.0132122,110.6549295,0.2595322936,7–24,7,31,48.1,53.2,32.8,37.1,19.3,15.4,28.8,28.2,67.9,50.3,52.9,29.7,35.8,7.9,9,49.7,60.3,37.8,39.5,67.2,,,,2025,,,,-15.7127343,73.4,77.2
Texas A&M,115.6435779,92.9823838,0.9247134381,22–10,22,32,47.5,48.2,41.7,35.3,18.2,19.7,42,27.8,67.5,48,46.5,31.1,33.4,13.9,14.8,47.7,64.8,37.6,47,66.8,,,,2025,,,4,5.169737405,69.5,76.8
North Texas,109.3834749,98.34509072,0.7726504055,22–8,22,30,51.6,46.8,36.6,39.5,17,19.5,33.1,27.7,60.9,50.5,47.6,35.7,30.3,8.2,8.9,45.8,46.7,37.3,37.7,61.1,,,,2025,,,,-1.834388099,77.6,75.3
Nevada,112.4205931,103.5231027,0.7207534029,17–16,17,33,53.7,51.3,37.3,37.9,15.5,18.7,27.4,26.5,64.9,55.3,49.5,34.1,35.7,12.4,7.5,58.8,62.3,37.5,44.7,64.5,,,,2025,,,,-6.393298702,70.3,72
UTSA,106.9822274,109.4676862,0.4343519728,10–19,10,29,49.7,53.3,29,43.9,15.7,20.6,27,35.5,69.7,46.1,53.2,36.1,35.7,9.7,12.8,48.1,58,44.1,37.9,70.4,,,,2025,,,,-12.79797198,79.1,72.8
Mississippi Valley St.,83.18415064,125.3532719,0.008872297717,1–28,1,29,42.1,57.9,30.3,38.4,24.3,15,22.7,38,66.1,41.6,58.8,28.8,37.7,4.9,10.5,41.7,52.9,30.6,38.4,65.5,,,,2025,,,,-21.03859428,66.9,68.1
Gardner Webb,102.5054708,110.3432287,0.2999963217,11–20,11,31,51.9,52,36.2,37.2,20.8,14.8,33.4,30.2,70.2,53.1,54.2,33,32.3,8.8,8.5,39.4,50.6,33.1,38,69.8,,,,2025,,,,-14.97472639,69.2,70.5
Norfolk St.,106.6542358,108.7979413,0.4430351821,21–10,21,31,52.4,49.7,39,34.9,18.3,18.6,32.8,33.8,67.4,54.5,48.9,31.3,33.9,9,9.3,49.3,59.2,27.7,42.7,67.1,,,,2025,,,16,-5.340705191,75.3,71
Chattanooga,113.415457,111.1299594,0.55826157,22–9,22,31,56.5,51.2,31.5,33.8,15.4,16.2,25.8,29.9,67.4,57.5,50,36.8,35.4,8.6,8.7,60.8,49.6,45.3,41,67.3,,,,2025,,,,-4.099124519,76.9,70.1
Georgia Southern,102.1770183,109.2739234,0.3159954904,16–16,16,32,50.6,50.1,26.5,43.1,19,18.4,33,33,70,49.8,51.2,34.5,32.3,10.7,11.9,50.3,51.2,44.3,40.1,70.3,,,,2025,,,,-11.37892269,65.1,71.4
Northern Arizona,104.0314405,110.5123133,0.3329242793,14–15,14,29,50.3,53.3,29.6,34.3,15.4,14.8,31.5,23.8,67.1,49.4,52.8,34.5,36,3.6,8.9,52.4,50.9,38.2,37,67.4,,,,2025,,,,-11.51289343,66.2,71.6
Nebraska,111.76459,98.37091432,0.8127487178,17–14,17,31,51.5,50.9,36,27,16.2,17.6,26.8,28.8,68.9,53.3,50.6,32.5,34.1,9.1,8.8,52.5,53.6,38.5,46.2,68.2,,,,2025,,,,-1.439477083,74.8,70.5
Yale,113.9328351,103.7820609,0.74519241,21–7,21,28,54.8,48.8,32,28.7,14.4,16.1,33.2,25.8,68.8,53.4,47.3,38.5,33.7,11.8,7.6,53.4,58.8,32,48,68,,,,2025,,,13,-2.694996352,73.6,76.6
Tennessee Martin,101.7712505,111.6451842,0.2563781355,11–19,11,30,47.6,52.3,34.4,33.9,19.5,18.9,34.7,30.8,66.8,48.5,52,31.1,35,8.4,14.4,51.1,57,47.3,48.2,67,,,,2025,,,,-15.48395003,69.4,70.6
Morehead St.,98.3621955,111.2181897,0.1958195396,12–17,12,29,45.9,50.3,37.6,34.7,18.4,14.4,31.2,25.4,64.9,45.5,49.9,31.2,34.1,6.4,9.8,48.1,46,34.1,33.4,64.8,,,,2025,,,,-13.23246447,67.4,75.1
